,Regiao,UF,CNAE,Atendida,CodAssunto,SexoConsumidor,FaixaEtaria,CEP,InscritoDAU
4016,Norte,RO,3514000.0,0,185.0,F,5,76804151.0,0
4020,Sudeste,RJ,6422100.0,1,53.0,F,5,27930000.0,1
4021,Sudeste,RJ,3701100.0,1,183.0,M,6,27963793.0,0
4022,Sudeste,RJ,3600601.0,1,183.0,M,6,27963793.0,1
4023,Sudeste,RJ,4753900.0,0,76.0,F,7,27915060.0,1
4025,Sudeste,RJ,6462000.0,1,101.0,F,1,27963754.0,0
4026,Sudeste,RJ,4782201.0,1,141.0,M,3,27935365.0,0
4027,Sudeste,RJ,3701100.0,1,183.0,M,3,27930780.0,0
4028,Sudeste,RJ,3600601.0,1,183.0,M,3,27930780.0,1
4029,Sudeste,RJ,2751100.0,1,92.0,F,4,27900000.0,1
4030,Sudeste,RJ,2751100.0,0,92.0,F,3,27940690.0,1
4031,Sudeste,RJ,6422100.0,0,53.0,M,5,22745056.0,1
4035,Norte,RO,6120501.0,0,137.0,F,4,76801080.0,1
4036,Norte,RO,6120501.0,0,137.0,F,4,76801080.0,1
4037,Norte,RO,6110801.0,0,187.0,F,4,76801080.0,1
4041,Sul,SC,4762800.0,1,101.0,F,3,88810210.0,0
4042,Sul,SC,2621300.0,1,101.0,F,7,88815210.0,0
4044,Sul,SC,6190601.0,1,279.0,F,2,88815502.0,1
4046,Sul,SC,8599604.0,1,236.0,F,3,88817364.0,0
4048,Sul,SC,2751100.0,1,94.0,M,6,88807643.0,0
4049,Sul,SC,4781400.0,1,132.0,F,1,88811620.0,0
4050,Sudeste,RJ,3701100.0,1,183.0,M,3,27930803.0,0
4051,Sudeste,RJ,3600601.0,1,183.0,M,3,27930803.0,1
4060,Nordeste,RN,6422100.0,1,123.0,F,3,59155360.0,1
4061,Nordeste,RN,4711302.0,1,123.0,F,3,59155360.0,0
4062,Nordeste,RN,6550200.0,0,284.0,M,4,59151590.0,0
4063,Nordeste,RN,6422100.0,0,54.0,F,5,59152600.0,1
4066,Sudeste,SP,6120501.0,1,187.0,M,7,1318001.0,1
4067,Sudeste,SP,6110801.0,1,187.0,M,6,2037021.0,1
4068,Sudeste,SP,7490104.0,1,76.0,M,4,8161160.0,0
4069,Sudeste,SP,6110801.0,1,186.0,F,5,4803170.0,1
4070,Sudeste,SP,4652400.0,1,101.0,M,2,13990000.0,1
4071,Sudeste,SP,6423900.0,0,53.0,F,3,4814080.0,1
4072,Sudeste,SP,4753900.0,0,73.0,F,4,8527000.0,0
4073,Sudeste,SP,6190699.0,0,186.0,F,7,4707070.0,0
4074,Sudeste,SP,4713001.0,1,69.0,F,6,5863200.0,1
4075,Norte,RO,6613400.0,1,55.0,M,5,76901066.0,0
4077,Norte,RO,3514000.0,1,185.0,F,2,76823016.0,0
4078,Norte,RO,6110801.0,0,187.0,F,3,76900000.0,1
4081,Norte,RO,6511101.0,0,67.0,F,2,76913692.0,1
4082,Norte,RO,4754701.0,1,125.0,F,3,76940000.0,0
4083,Norte,RO,4669999.0,1,125.0,F,3,76940000.0,0
4084,Norte,RO,3514000.0,0,185.0,F,3,76803600.0,0
4085,Norte,RO,3514000.0,1,185.0,M,4,76811338.0,0
4090,Norte,RO,6120501.0,0,187.0,M,7,76825214.0,1
4091,Norte,RO,6110801.0,1,186.0,F,5,76913496.0,1
4092,Norte,RO,6511101.0,0,67.0,M,4,76908652.0,1
4093,Norte,RO,3514000.0,0,185.0,F,4,78907130.0,0
4099,Norte,RO,6120501.0,1,187.0,F,6,76916000.0,1
4103,Norte,RO,6422100.0,1,53.0,M,7,77993000.0,0
4105,Norte,RO,3514000.0,0,185.0,M,4,76813292.0,0
4114,Norte,RO,4781400.0,0,73.0,F,4,76850000.0,1
4117,Norte,RO,6511101.0,0,67.0,M,6,76808548.0,1
4121,Norte,RO,3514000.0,1,185.0,F,6,76829590.0,0
4123,Norte,RO,4511101.0,0,57.0,F,3,76820228.0,0
4126,Norte,RO,6120501.0,1,187.0,M,3,76909610.0,1
4127,Norte,RO,3514000.0,1,185.0,M,5,76804251.0,0
4137,Nordeste,RN,4713001.0,1,93.0,M,1,59157180.0,0
4138,Nordeste,RN,9529199.0,1,93.0,M,1,59157180.0,0
4139,Nordeste,RN,6423900.0,1,53.0,F,2,59147430.0,0
4140,Nordeste,CE,6120501.0,0,101.0,F,6,63020130.0,1
4141,Nordeste,CE,4754701.0,0,101.0,F,6,63020130.0,0
4142,Nordeste,CE,2632900.0,0,101.0,F,6,63020130.0,0
4144,Nordeste,CE,2751100.0,1,94.0,F,4,63024260.0,1
4145,Nordeste,CE,4753900.0,1,94.0,F,4,63024260.0,0
4146,Nordeste,CE,6120501.0,1,187.0,F,5,63050430.0,1
4147,Nordeste,CE,3600601.0,1,183.0,M,3,63180000.0,1
4148,Nordeste,RN,6120599.0,1,187.0,M,5,59151820.0,0
4150,Norte,RO,4781400.0,1,55.0,F,5,76805784.0,1
4153,Norte,RO,6511101.0,0,282.0,F,2,76825118.0,1
4154,Norte,RO,4711301.0,0,282.0,F,2,76825118.0,0
4156,Norte,RO,6110801.0,1,187.0,M,4,76810590.0,1
4157,Norte,RO,6120501.0,1,187.0,M,4,76810590.0,1
4161,Nordeste,RN,7911200.0,0,276.0,M,3,59123540.0,0
4162,Nordeste,RN,7911200.0,0,276.0,M,3,59123540.0,0
4163,Nordeste,RN,6422100.0,1,53.0,F,6,59135210.0,0
4164,Nordeste,RN,9521500.0,1,95.0,F,6,59114040.0,0
4165,Nordeste,RN,2759799.0,1,95.0,F,6,59114040.0,0
4166,Sudeste,MG,4652400.0,1,101.0,F,3,38017140.0,1
4167,Sudeste,MG,3250705.0,1,100.0,F,6,38057500.0,0
4168,Sudeste,MG,4789099.0,1,100.0,F,6,38057500.0,0
4169,Sudeste,MG,4753900.0,1,101.0,F,5,38045320.0,0
4170,Sudeste,MG,6512000.0,1,101.0,F,5,38045320.0,0
4171,Sudeste,MG,6110801.0,1,279.0,F,3,38050600.0,0
4172,Sudeste,MG,6110801.0,1,279.0,F,1,38038254.0,0
4173,Sudeste,MG,2833000.0,1,288.0,M,3,38015100.0,0
4174,Sudeste,MG,4711301.0,1,283.0,F,2,38066510.0,0
4175,Sudeste,MG,7490104.0,1,97.0,M,6,38050060.0,0
4176,Sudeste,MG,6422100.0,1,97.0,M,6,38050060.0,0
4177,Sudeste,MG,6431000.0,1,101.0,F,4,35059030.0,1
4178,Sudeste,MG,6110801.0,1,187.0,F,5,35023040.0,1
4180,Sudeste,RJ,6110801.0,1,187.0,M,3,24230000.0,1
4181,Sudeste,RJ,3701100.0,1,183.0,M,5,25213300.0,0
4182,Sudeste,RJ,6511101.0,0,187.0,F,4,22710074.0,1
4184,Sudeste,RJ,6120501.0,1,187.0,F,5,21850450.0,1
4185,Sudeste,RJ,4649402.0,0,89.0,F,7,21755410.0,0
4187,Sudeste,RJ,4759899.0,1,125.0,M,3,28360000.0,0
4190,Sudeste,RJ,2751100.0,1,94.0,F,7,22245110.0,0
4193,Sudeste,RJ,3701100.0,1,183.0,F,4,27920360.0,0
4194,Sudeste,RJ,3600601.0,1,183.0,F,4,27920360.0,1
4195,Sudeste,RJ,4744099.0,1,123.0,F,2,27945520.0,0
4196,Sudeste,RJ,4789099.0,1,101.0,M,4,27966620.0,0
4198,Sudeste,RJ,4789099.0,1,122.0,F,3,27944711.0,0
4201,Norte,RO,6511101.0,1,282.0,F,6,76807868.0,0
4202,Norte,RO,5111100.0,0,276.0,F,6,76870000.0,0
4203,Sudeste,SP,9430800.0,0,258.0,M,6,1526000.0,0
4204,Sudeste,SP,6436100.0,0,54.0,F,5,4230047.0,0
4205,Sudeste,SP,6462000.0,0,97.0,M,4,8151320.0,0
4206,Sudeste,SP,4789099.0,0,248.0,F,3,1322000.0,0
4207,Sudeste,SP,6436100.0,0,54.0,M,5,5874000.0,0
4208,Sudeste,SP,6120501.0,1,187.0,F,4,4429250.0,1
4209,Sudeste,SP,6422100.0,0,53.0,M,7,4859230.0,0
4211,Sudeste,SP,5310501.0,0,182.0,M,2,8412000.0,0
4212,Sudeste,SP,6110801.0,1,187.0,M,6,6790100.0,1
4217,Sudeste,MG,5510801.0,0,244.0,M,4,39440000.0,1
4219,Sudeste,MG,4713001.0,1,63.0,F,5,39445177.0,1
4222,Sudeste,RJ,3600601.0,1,183.0,M,6,28300000.0,1
4226,Sudeste,RJ,5310501.0,0,142.0,M,3,25086132.0,1
4229,Sudeste,RJ,3600601.0,0,183.0,M,7,26280240.0,1
4232,Sudeste,MG,4120400.0,1,82.0,M,3,38072500.0,0
4233,Sudeste,MG,6120501.0,1,187.0,F,6,38015230.0,0
4234,Sudeste,MG,4763603.0,0,102.0,F,5,38025400.0,1
4235,Sudeste,MG,6120501.0,1,76.0,F,6,38081000.0,0
4236,Sudeste,SP,8299799.0,0,49.0,F,2,13201080.0,0
4237,Sudeste,SP,4646001.0,0,218.0,F,4,2318310.0,0
4238,Sudeste,SP,6512000.0,0,69.0,F,3,13044163.0,0
4239,Sudeste,SP,6120501.0,0,186.0,F,4,2082050.0,1
4240,Sudeste,SP,4693100.0,0,132.0,M,2,4082001.0,0
4241,Sudeste,SP,8020000.0,0,283.0,F,5,8371350.0,0
4242,Sudeste,SP,6462000.0,1,124.0,F,3,1206001.0,0
4243,Sudeste,SP,6120501.0,1,186.0,M,5,4929160.0,1
4244,Sudeste,SP,5310501.0,0,182.0,M,3,6401160.0,0
4245,Sudeste,SP,4652400.0,1,101.0,M,2,2671020.0,1
4246,Sudeste,SP,4511101.0,0,89.0,F,3,12302232.0,0
4247,Sudeste,MG,6422100.0,1,103.0,F,5,36500000.0,0
4248,Sudeste,MG,4789099.0,1,103.0,F,5,36500000.0,0
4252,Sudeste,MG,6120501.0,1,186.0,F,4,36500000.0,1
4254,Sudeste,MG,4713001.0,1,92.0,M,5,36500000.0,1
4255,Sudeste,MG,2751100.0,1,92.0,M,5,36500000.0,0
4256,Sudeste,RJ,6120501.0,1,187.0,M,7,27940410.0,1
4257,Sudeste,RJ,4789099.0,0,93.0,M,3,27971625.0,0
4258,Sudeste,RJ,4649401.0,0,93.0,M,3,27971625.0,1
4265,Sul,SC,6422100.0,0,63.0,F,6,88385000.0,0
4266,Sul,SC,6422100.0,1,63.0,F,6,88385000.0,1
4267,Sul,SC,6436100.0,1,54.0,F,6,88385000.0,0
4268,Sul,SC,7911200.0,0,282.0,F,2,88385000.0,0
4269,Norte,RO,6422100.0,1,53.0,M,2,76820340.0,0
4270,Norte,RO,6201500.0,1,53.0,M,2,76820340.0,0
4271,Sudeste,ES,2622100.0,1,101.0,F,2,29702162.0,0
4272,Sudeste,ES,4754701.0,1,101.0,F,2,29702162.0,0
4273,Sudeste,ES,2622100.0,1,97.0,M,2,29704701.0,0
4275,Sudeste,ES,2751100.0,1,92.0,F,3,29706035.0,0
4276,Sudeste,ES,4754701.0,1,92.0,F,3,29706035.0,0
4277,Sudeste,ES,4754701.0,1,101.0,F,5,29700400.0,0
4278,Centro-oeste,MT,3514000.0,1,185.0,M,5,78455000.0,1
4279,Centro-oeste,MT,4753900.0,1,95.0,F,2,78455000.0,0
4280,Centro-oeste,MT,2622100.0,1,95.0,F,2,78455000.0,0
4281,Centro-oeste,GO,4753900.0,1,101.0,M,5,75686153.0,0
4284,Centro-oeste,GO,8610101.0,1,203.0,F,3,75681680.0,1
4285,Centro-oeste,GO,8291100.0,1,96.0,F,3,75680045.0,0
4286,Centro-oeste,GO,4752100.0,1,101.0,M,2,75780000.0,0
4287,Centro-oeste,GO,4120400.0,1,76.0,M,4,75689800.0,1
4288,Centro-oeste,GO,4753900.0,1,97.0,M,2,75682000.0,1
4289,Centro-oeste,GO,6423900.0,1,53.0,F,3,75689138.0,0
4290,Centro-oeste,GO,3514000.0,1,185.0,F,5,75680007.0,0
4291,Centro-oeste,GO,4751201.0,1,96.0,M,3,75909220.0,0
4292,Sudeste,SP,5310501.0,0,182.0,M,3,1105000.0,0
4293,Sudeste,SP,6422100.0,0,53.0,F,5,5171660.0,1
4294,Sudeste,SP,2640000.0,0,94.0,F,5,14735000.0,1
4295,Sudeste,SP,4711302.0,0,102.0,F,4,3823060.0,1
4296,Sudeste,SP,6422100.0,1,63.0,F,6,6810480.0,1
4297,Sudeste,SP,6422100.0,0,53.0,M,6,3615030.0,1
4298,Sudeste,SP,4789099.0,0,266.0,M,5,9320630.0,0
4299,Sudeste,SP,6511101.0,1,67.0,F,5,6815620.0,0
4300,Sudeste,SP,7911200.0,0,276.0,F,6,5409002.0,0
4301,Sudeste,SP,6110801.0,1,187.0,F,6,4651040.0,1
4302,Sudeste,SP,5310501.0,0,182.0,M,4,4052010.0,0
4303,Sudeste,SP,6120501.0,1,187.0,M,3,2234000.0,1
4304,Sudeste,SP,6110801.0,1,186.0,F,4,5782360.0,1
4305,Sudeste,SP,6422100.0,0,53.0,M,3,5820170.0,0
4306,Sudeste,SP,2640000.0,0,96.0,M,3,13232214.0,1
4307,Sudeste,SP,6120501.0,1,186.0,M,4,18057116.0,1
4308,Sudeste,SP,6120501.0,1,186.0,F,2,6857165.0,1
4309,Sudeste,SP,5310501.0,0,182.0,M,6,4844520.0,0
4310,Sudeste,SP,6512000.0,0,79.0,M,4,5778270.0,0
4311,Sudeste,SP,6612602.0,0,53.0,F,6,4427020.0,0
4312,Sudeste,SP,9430800.0,0,59.0,M,4,4844630.0,0
4313,Sudeste,SP,4511102.0,0,131.0,M,3,14850000.0,0
4315,Sudeste,SP,6431000.0,1,54.0,M,7,13233060.0,0
4316,Sudeste,SP,6436100.0,0,76.0,M,5,13232060.0,0
4317,Sudeste,SP,8291100.0,1,288.0,F,5,13232560.0,0
4320,Sudeste,SP,4399103.0,0,54.0,M,5,13230000.0,0
4321,Sudeste,SP,2910701.0,0,131.0,F,5,13230105.0,1
4327,Sudeste,RJ,3520401.0,0,184.0,F,6,27971759.0,1
4328,Sudeste,RJ,6120501.0,1,186.0,F,6,40750278.0,1
4331,Sudeste,RJ,3600601.0,1,183.0,M,7,27920270.0,1
4332,Sudeste,RJ,3701100.0,1,183.0,M,7,27920270.0,0
4337,Sudeste,RJ,3600601.0,1,183.0,F,6,27933260.0,1
4338,Sudeste,SP,6422100.0,0,53.0,M,6,7260070.0,1
4339,Sudeste,SP,6822600.0,0,80.0,F,3,1106020.0,0
4340,Sudeste,SP,6462000.0,1,132.0,F,5,8795110.0,0
4341,Sudeste,SP,6143400.0,1,186.0,M,2,4913050.0,0
4342,Sudeste,SP,6462000.0,0,101.0,F,7,8343130.0,0
4343,Sudeste,SP,4754702.0,0,100.0,F,3,4812180.0,0
4344,Sudeste,SP,4652400.0,0,101.0,F,5,5175320.0,1
4345,Sudeste,SP,4651601.0,1,101.0,M,3,5417040.0,0
4346,Sudeste,SP,6462000.0,1,101.0,M,3,3203020.0,0
4347,Sudeste,SP,6431000.0,1,54.0,F,7,2555010.0,0
4348,Centro-oeste,MT,6436100.0,1,63.0,M,3,78557527.0,0
4352,Centro-oeste,MT,8532500.0,1,233.0,F,2,78850000.0,1
4353,Sudeste,SP,6422100.0,0,54.0,F,5,3405040.0,0
4354,Sudeste,SP,6613400.0,1,54.0,M,5,7401785.0,0
4355,Sudeste,SP,6431000.0,0,54.0,F,5,4337160.0,0
4358,Centro-oeste,GO,4711302.0,1,101.0,M,2,75689496.0,0
4359,Centro-oeste,GO,6421200.0,0,53.0,F,2,75690000.0,0
4360,Centro-oeste,GO,8299799.0,1,71.0,F,5,75680021.0,0
4361,Centro-oeste,GO,2621300.0,1,101.0,M,4,75690000.0,1
4362,Centro-oeste,GO,4711302.0,1,101.0,M,4,75690000.0,0
4363,Centro-oeste,GO,7490104.0,1,288.0,M,3,75697076.0,0
4364,Centro-oeste,GO,2621300.0,1,102.0,M,3,75697076.0,1
4365,Centro-oeste,GO,4753900.0,1,102.0,M,3,75697076.0,0
4366,Centro-oeste,GO,6421200.0,0,53.0,M,4,75680304.0,0
4367,Centro-oeste,GO,4782201.0,1,132.0,F,2,75681652.0,1
4369,Centro-oeste,GO,4723700.0,1,282.0,F,4,75690000.0,1
4370,Sudeste,SP,2814301.0,1,126.0,M,4,12490000.0,0
4373,Centro-oeste,GO,4511101.0,1,129.0,M,4,75830000.0,0
4374,Centro-oeste,GO,2910701.0,1,129.0,M,4,75830000.0,0
4375,Centro-oeste,GO,8541400.0,1,236.0,F,5,75830323.0,1
4376,Centro-oeste,GO,6512000.0,1,66.0,F,6,75830000.0,0
4379,Sudeste,SP,6204000.0,1,26.0,M,3,1401001.0,0
4380,Sudeste,SP,4530703.0,1,89.0,M,4,18020030.0,0
4385,Centro-oeste,GO,6319400.0,0,137.0,M,3,74968610.0,1
4386,Centro-oeste,GO,4754701.0,0,122.0,F,3,74912034.0,1
4388,Centro-oeste,GO,6423900.0,1,83.0,M,3,74976020.0,1
4389,Centro-oeste,GO,4120400.0,1,83.0,M,3,74976020.0,0
4393,Centro-oeste,MT,6110801.0,1,187.0,F,1,78705273.0,1
4394,Centro-oeste,MT,4652400.0,1,101.0,F,2,78700000.0,1
4395,Centro-oeste,MT,2621300.0,1,101.0,F,2,78700000.0,0
4396,Centro-oeste,MT,5310501.0,1,101.0,F,2,78700000.0,1
4397,Centro-oeste,MT,6821801.0,1,81.0,M,3,78700000.0,0
4398,Centro-oeste,MT,4110700.0,1,81.0,M,3,78700000.0,0
4399,Centro-oeste,MT,6511101.0,1,101.0,M,3,78700000.0,1
4403,Centro-oeste,MT,4110700.0,1,81.0,F,2,78715730.0,0
4404,Centro-oeste,MT,6821801.0,1,81.0,F,2,78715730.0,0
4405,Centro-oeste,GO,4753900.0,1,93.0,F,4,75110450.0,1
4406,Centro-oeste,GO,4753900.0,0,101.0,M,3,75000000.0,0
4407,Centro-oeste,GO,2632900.0,0,101.0,M,3,75000000.0,1
4408,Centro-oeste,GO,6512000.0,1,66.0,F,5,75071670.0,0
4409,Centro-oeste,GO,4651601.0,1,101.0,M,3,75000000.0,0
4410,Centro-oeste,GO,4789008.0,1,101.0,M,3,75000000.0,0
4411,Centro-oeste,GO,4753900.0,1,103.0,F,3,75000000.0,0
4412,Centro-oeste,GO,8211300.0,1,103.0,F,3,75000000.0,0
4413,Centro-oeste,GO,2622100.0,1,101.0,F,4,75135580.0,0
4414,Centro-oeste,GO,4754701.0,1,101.0,F,4,75135580.0,0
4416,Sudeste,MG,9511800.0,1,101.0,F,1,38106000.0,0
4417,Sudeste,MG,9511800.0,1,101.0,F,1,38106000.0,0
4418,Sudeste,MG,6120501.0,1,187.0,F,3,38052086.0,1
4419,Sudeste,MG,6512000.0,1,54.0,F,4,38061070.0,0
4420,Sudeste,MG,6622300.0,1,54.0,F,4,38061070.0,0
4426,Sudeste,RJ,3514000.0,1,185.0,F,6,20540001.0,1
4427,Sudeste,RJ,3600601.0,0,183.0,F,6,24440670.0,1
4428,Sudeste,RJ,3514000.0,1,185.0,M,7,25225610.0,1
4429,Sudeste,RJ,4711301.0,1,76.0,M,6,21715332.0,1
4430,Sudeste,RJ,6422100.0,0,53.0,M,5,22281080.0,1
4431,Sudeste,RJ,8531700.0,0,233.0,M,5,20735080.0,1
4433,Sudeste,RJ,6422100.0,0,53.0,F,7,20720012.0,0
4435,Nordeste,RN,3104700.0,0,100.0,M,6,59082430.0,0
4436,Nordeste,RN,4753900.0,1,101.0,F,5,59700000.0,0
4437,Nordeste,RN,7911200.0,1,76.0,F,2,59037400.0,0
4438,Nordeste,RN,6421200.0,0,53.0,F,6,59072600.0,0
4444,Nordeste,RN,6550200.0,0,199.0,M,4,59090050.0,0
4445,Nordeste,RN,6422100.0,0,54.0,F,5,59091190.0,0
4446,Sudeste,RJ,3701100.0,1,183.0,F,3,27913300.0,0
4447,Sudeste,RJ,3600601.0,1,183.0,F,3,27913300.0,1
4449,Sudeste,MG,6319400.0,1,279.0,M,6,38057340.0,0
4450,Sudeste,MG,5510801.0,1,244.0,M,2,38081190.0,0
4455,Sudeste,MG,7911200.0,0,157.0,F,2,38035430.0,0
4456,Sudeste,SP,6120501.0,1,187.0,M,6,2043060.0,1
4457,Sudeste,SP,6422100.0,0,53.0,F,7,4010200.0,1
4458,Sudeste,SP,2063100.0,1,218.0,F,4,8235000.0,0
4459,Sudeste,ES,6422100.0,0,63.0,M,6,29345000.0,1
4460,Sudeste,ES,6462000.0,0,76.0,F,2,29330000.0,0
4461,Sudeste,ES,3514000.0,0,185.0,M,3,29345000.0,1
4462,Sudeste,ES,4754701.0,1,93.0,F,4,29400000.0,0
4463,Sudeste,ES,3102100.0,1,93.0,F,4,29400000.0,0
4466,Sudeste,RJ,3514000.0,1,185.0,F,3,22451000.0,1
4467,Sudeste,RJ,6311900.0,0,244.0,F,5,22450190.0,0
4468,Sudeste,RJ,6436100.0,1,63.0,F,7,20230015.0,0
4469,Sudeste,RJ,3520401.0,1,184.0,F,7,20230261.0,0
4470,Sudeste,RJ,3600601.0,0,183.0,M,5,26277735.0,1
4473,Sudeste,RJ,3701100.0,1,183.0,M,3,27930045.0,0
4474,Sudeste,RJ,3600601.0,1,183.0,M,3,27930045.0,1
4476,Sudeste,RJ,6462000.0,1,123.0,M,3,27963111.0,0
4480,Sudeste,SP,6462000.0,1,96.0,M,2,19026805.0,0
4481,Sudeste,SP,6462000.0,1,96.0,M,3,3174000.0,0
4482,Sudeste,SP,6462000.0,1,124.0,F,2,5163100.0,0
4483,Sul,SC,9603304.0,0,266.0,F,5,89295000.0,0
4484,Sul,SC,2330303.0,0,87.0,M,6,89295000.0,0
4486,Sul,SC,4711302.0,0,87.0,M,6,89295000.0,0
4488,Sul,SC,6422100.0,1,76.0,F,4,89295000.0,0
4489,Sul,SC,6436100.0,1,76.0,F,4,89295000.0,0
4491,Sul,SC,6613400.0,0,63.0,M,4,89295000.0,1
4492,Sudeste,SP,4771701.0,1,208.0,M,5,4143010.0,0
4493,Sudeste,SP,4120400.0,0,82.0,M,4,3220300.0,0
4494,Sudeste,SP,4713001.0,1,124.0,F,3,9520620.0,1
4495,Sudeste,SP,3514000.0,0,185.0,M,5,13504265.0,0
4496,Sudeste,SP,6110801.0,1,187.0,F,3,8780270.0,1
4497,Sudeste,SP,6143400.0,0,186.0,M,4,13212565.0,0
4498,Sudeste,SP,3514000.0,0,185.0,M,5,15785000.0,0
4500,Sudeste,SP,7490104.0,0,96.0,M,3,13187164.0,0
4503,Sudeste,SP,6423900.0,0,53.0,F,4,8485310.0,1
4506,Sudeste,SP,6110801.0,1,187.0,M,5,17012020.0,1
4507,Sudeste,SP,6120501.0,1,101.0,M,4,17011136.0,1
4508,Sudeste,SP,4774100.0,1,207.0,M,5,13460000.0,0
4509,Sudeste,SP,6436100.0,0,54.0,F,4,13473020.0,0
4510,Sudeste,SP,6493000.0,0,58.0,M,2,13386134.0,0
4511,Sudeste,SP,4922102.0,0,156.0,F,5,13387598.0,0
4512,Sudeste,SP,6512000.0,1,96.0,M,4,13382452.0,0
4513,Sudeste,SP,2622100.0,0,101.0,F,2,13387628.0,0
4514,Sudeste,SP,6422100.0,0,53.0,F,5,13382314.0,1
4515,Sudeste,SP,6436100.0,0,54.0,F,5,13382314.0,0
4516,Sudeste,SP,6422100.0,0,63.0,M,4,13382486.0,1
4517,Centro-oeste,MS,3514000.0,0,185.0,M,5,79230000.0,1
4519,Centro-oeste,MS,3514000.0,0,185.0,F,6,79240000.0,1
4520,Centro-oeste,MS,3514000.0,0,185.0,M,4,79240000.0,1
4522,Centro-oeste,MT,5111100.0,0,276.0,F,5,78360000.0,0
4523,Centro-oeste,MT,6120501.0,0,186.0,M,4,78360000.0,0
4525,Centro-oeste,MT,2751100.0,0,94.0,M,4,78360000.0,1
4526,Centro-oeste,MT,8532500.0,0,236.0,F,2,78360000.0,1
4528,Centro-oeste,GO,2621300.0,0,101.0,F,3,75086026.0,0
4529,Centro-oeste,GO,4711302.0,0,101.0,F,3,75086026.0,0
4532,Centro-oeste,GO,6110803.0,1,279.0,F,5,75135503.0,0
4539,Sudeste,MG,9430800.0,0,76.0,M,4,39440000.0,0
4540,Sudeste,MG,6422100.0,0,76.0,F,6,39525000.0,0
4541,Sudeste,MG,6422100.0,0,74.0,F,6,39440000.0,1
4542,Sudeste,MG,2864000.0,0,288.0,F,3,39442016.0,0
4543,Sudeste,MG,6422100.0,0,53.0,F,4,39442210.0,1
4544,Sudeste,MG,6493000.0,0,76.0,F,4,39447404.0,0
4547,Sudeste,MG,6612602.0,0,53.0,F,6,39440000.0,0
4548,Sudeste,MG,6422100.0,0,76.0,M,3,39445601.0,1
4549,Sudeste,MG,6550200.0,1,284.0,F,2,39448566.0,0
4551,Sudeste,SP,5211799.0,0,111.0,F,3,8290190.0,1
4552,Sudeste,SP,8219999.0,0,258.0,M,6,1308020.0,0
4553,Sudeste,SP,4110700.0,0,82.0,F,4,5882060.0,0
4554,Sudeste,SP,6462000.0,1,122.0,M,2,5889260.0,0
4555,Sudeste,SP,4110700.0,0,82.0,M,4,3504010.0,1
4556,Sudeste,RJ,6110801.0,1,186.0,M,6,27910040.0,1
4557,Sudeste,RJ,8291100.0,0,90.0,F,5,27910000.0,0
4559,Sudeste,RJ,6822600.0,1,81.0,F,3,27971490.0,1
4560,Sudeste,RJ,3600601.0,1,183.0,F,3,27900000.0,1
4561,Sudeste,RJ,3701100.0,1,183.0,F,3,27900000.0,0
4562,Sudeste,SP,9420100.0,1,65.0,M,5,13174260.0,0
4563,Sudeste,SP,6143400.0,1,259.0,M,6,13387076.0,0
4564,Sudeste,SP,8531700.0,0,233.0,M,2,13385752.0,0
4565,Sudeste,SP,6612602.0,1,53.0,F,6,13385056.0,0
4566,Sudeste,SP,4754702.0,0,100.0,F,7,13383276.0,0
4567,Sudeste,SP,6512000.0,1,282.0,F,7,13467303.0,0
4568,Sudeste,SP,8630504.0,1,286.0,F,1,13386142.0,0
4569,Sudeste,SP,6422100.0,0,53.0,M,4,13382490.0,0
4570,Sudeste,SP,9420100.0,1,282.0,M,5,13387734.0,0
4571,Sudeste,SP,3514000.0,1,185.0,M,4,13386096.0,0
4572,Centro-oeste,MT,2621300.0,1,101.0,M,3,78700260.0,0
4573,Centro-oeste,MT,4713001.0,1,101.0,M,3,78700260.0,0
4575,Centro-oeste,MT,6470101.0,0,240.0,M,3,78720000.0,0
4576,Centro-oeste,MT,6422100.0,1,54.0,F,4,78795000.0,1
4577,Centro-oeste,MT,4711302.0,1,76.0,F,4,78700000.0,0
4579,Centro-oeste,MT,2640000.0,1,76.0,F,4,78700000.0,1
4580,Centro-oeste,MT,9511800.0,1,76.0,F,4,78700000.0,1
4581,Centro-oeste,MT,6422100.0,1,63.0,M,6,78700460.0,0
4582,Centro-oeste,MT,2640000.0,1,95.0,M,5,78705020.0,1
4584,Centro-oeste,GO,7311400.0,1,187.0,M,3,75906805.0,1
4585,Centro-oeste,GO,4781400.0,1,55.0,M,2,75912417.0,0
4586,Centro-oeste,GO,6511101.0,1,55.0,M,2,75912417.0,1
4587,Centro-oeste,GO,4649402.0,1,101.0,M,1,75902780.0,0
4588,Centro-oeste,GO,4753900.0,1,187.0,F,7,75860000.0,0
4589,Centro-oeste,GO,3600601.0,0,183.0,F,4,75860000.0,1
4590,Centro-oeste,GO,6422100.0,1,53.0,M,5,75860000.0,0
4593,Centro-oeste,GO,2751100.0,1,94.0,M,6,75860000.0,1
4594,Centro-oeste,GO,4753900.0,1,94.0,M,6,75860000.0,0
4595,Sudeste,SP,6436100.0,1,54.0,F,6,2361130.0,0
4599,Sudeste,SP,6462000.0,0,125.0,M,2,1332000.0,0
4600,Sudeste,SP,8291100.0,1,76.0,M,4,2915100.0,0
4602,Sudeste,SP,6462000.0,1,124.0,M,2,4184060.0,0
4603,Sudeste,SP,4651601.0,0,101.0,F,4,11060002.0,0
